Close,High,Low,Open,Volume
^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
939.739990234375,941.47998046875,936.4400024414062,939.77001953125,84351400
940.5700073242188,942.1400146484375,938.0900268554688,940.6500244140625,94908000
945.969970703125,945.969970703125,941.0700073242188,941.0700073242188,109841600
946.6199951171875,948.0399780273438,943.3599853515625,945.9400024414062,110962000
948.1900024414062,950.4400024414062,946.739990234375,946.760009765625,100089200
943.3599853515625,950.9500122070312,942.72998046875,948.3400268554688,89526800
944.0900268554688,945.5399780273438,941.6199951171875,944.1900024414062,159152200
949.2899780273438,949.739990234375,944.9199829101562,944.9199829101562,203616600
947.6099853515625,952.5399780273438,945.8900146484375,949.47998046875,125351200
949.22998046875,950.030029296875,944.9199829101562,947.6400146484375,208808200
951.25,952.2899780273438,947.1699829101562,947.7999877929688,190430000
950.22998046875,954.0399780273438,948.6500244140625,950.989990234375,168705600
954.1599731445312,954.1599731445312,949.97998046875,950.3200073242188,158480800
961.3800048828125,962.3800048828125,955.0800170898438,955.0800170898438,180206800
965.9000244140625,970.02001953125,962.4500122070312,962.4500122070312,212473800
966.8800048828125,970.4600219726562,962.8900146484375,966.27001953125,239606000
966.6199951171875,968.8099975585938,961.6900024414062,967.530029296875,186988000
966.0499877929688,968.27001953125,964.02001953125,965.3200073242188,215052800
964.6199951171875,964.6199951171875,958.2000122070312,963.1300048828125,224928000
959.9400024414062,963.6699829101562,950.1500244140625,963.6699829101562,211857200
958.4000244140625,964.02001953125,957.2000122070312,960.22998046875,149633400
947.780029296875,953.0999755859375,944.239990234375,953.0999755859375,173078800
944.4000244140625,948.2899780273438,942.260009765625,947.8800048828125,183382800
925.510009765625,945.8800048828125,923.6799926757812,944.25,214428200
926.5599975585938,928.0,919.0399780273438,924.6900024414062,190600400
927.75,934.3599853515625,923.9500122070312,927.25,184639600
923.969970703125,934.8300170898438,923.6699829101562,934.6500244140625,178035600
930.75,933.8400268554688,925.8499755859375,925.8499755859375,169238000
928.3699951171875,932.489990234375,926.969970703125,931.1099853515625,89940000
929.8900146484375,930.260009765625,927.3699951171875,928.2100219726562,109472400
927.780029296875,928.1400146484375,919.3699951171875,927.8900146484375,147958800
930.4500122070312,932.5599975585938,927.6500244140625,927.6500244140625,106668000
930.719970703125,935.3900146484375,930.0800170898438,930.0800170898438,100128400
931.9000244140625,935.3499755859375,930.260009765625,931.2000122070312,64025600
925.489990234375,930.5599975585938,924.0599975585938,930.5599975585938,63615600
923.5700073242188,929.9199829101562,922.5499877929688,926.6500244140625,104888400
917.25,925.5999755859375,914.3699951171875,922.8699951171875,127188000
915.4000244140625,920.5800170898438,915.1799926757812,917.0399780273438,111902800
916.7000122070312,918.510009765625,914.2999877929688,916.010009765625,80104600
903.6300048828125,916.030029296875,902.02001953125,915.4500122070312,122669800
893.22998046875,902.5599975585938,892.8900146484375,902.0,119935600
886.47998046875,900.5499877929688,883.2899780273438,895.2899780273438,100361200
893.5,897.3800048828125,889.0700073242188,889.0700073242188,102224200
889.510009765625,896.5800170898438,886.2899780273438,895.1400146484375,81393200
889.989990234375,892.1300048828125,885.8400268554688,885.8400268554688,81097600
894.6599731445312,897.1799926757812,891.1199951171875,891.47998046875,99734800
900.469970703125,904.5599975585938,894.7899780273438,894.7899780273438,90290000
906.3400268554688,906.3400268554688,900.3300170898438,900.3300170898438,51364000
904.510009765625,907.469970703125,901.5700073242188,906.6500244140625,58583800
907.760009765625,909.2000122070312,904.7999877929688,904.7999877929688,76818400
906.9000244140625,909.3699951171875,904.9099731445312,907.3499755859375,62681800
910.5399780273438,912.219970703125,907.0999755859375,907.0999755859375,78332800
914.6900024414062,917.1799926757812,912.1500244140625,912.1500244140625,116192300
919.1400146484375,919.5700073242188,914.4299926757812,914.6099853515625,70469600
923.989990234375,926.5,919.3699951171875,919.3699951171875,125342700
924.8900146484375,927.7000122070312,922.97998046875,925.0599975585938,60797200
920.0,925.47998046875,919.219970703125,924.97998046875,80310000
925.5599975585938,926.4500122070312,920.760009765625,921.5,86276200
924.8599853515625,926.780029296875,922.8499755859375,926.3699951171875,107907100
924.5999755859375,928.0499877929688,924.5999755859375,926.3099975585938,71678000
928.22998046875,928.22998046875,925.0399780273438,925.47998046875,102828200
926.5499877929688,928.8900146484375,924.8499755859375,928.4600219726562,116245500
913.6300048828125,925.8900146484375,913.6300048828125,925.489990234375,128250200
902.7000122070312,912.02001953125,899.22998046875,912.02001953125,103425800
908.6799926757812,912.1699829101562,902.719970703125,902.719970703125,72687000
911.97998046875,913.780029296875,908.9299926757812,908.9299926757812,90423200
916.6199951171875,920.719970703125,913.22998046875,913.22998046875,79837400
924.719970703125,924.719970703125,918.3800048828125,918.3800048828125,56186000
922.3400268554688,925.6199951171875,921.1699829101562,924.4400024414062,60525800
928.0499877929688,931.8499755859375,923.77001953125,923.77001953125,86575200
934.3400268554688,934.3400268554688,928.530029296875,928.530029296875,85236000
936.760009765625,937.3300170898438,932.6400146484375,934.52001953125,100653100
934.719970703125,938.8499755859375,932.4099731445312,937.5599975585938,64314400
935.8499755859375,939.4600219726562,935.3099975585938,935.3099975585938,73037000
936.0399780273438,938.2100219726562,932.9600219726562,935.4099731445312,78874800
934.0700073242188,938.8900146484375,932.8900146484375,936.4000244140625,73994600
935.2899780273438,937.4199829101562,933.7899780273438,934.3400268554688,66738800
937.989990234375,938.780029296875,934.6300048828125,935.0900268554688,82032600
938.47998046875,942.219970703125,937.4400024414062,939.030029296875,59537200
939.0800170898438,939.8699951171875,936.9099731445312,938.22998046875,54620400
941.260009765625,943.2000122070312,939.5599975585938,939.5700073242188,46926400
942.989990234375,942.989990234375,939.47998046875,941.489990234375,78199600
942.27001953125,946.2100219726562,942.27001953125,942.5700073242188,64922600
946.0,947.219970703125,942.780029296875,942.8800048828125,56106200
943.9400024414062,946.52001953125,943.25,945.5599975585938,51562200
937.97998046875,946.0599975585938,937.97998046875,944.5399780273438,78122000
942.0800170898438,944.1699829101562,938.3200073242188,938.3200073242188,82057600
